Size [pixels]	Fo	Fo_gauss	Fo_median	Fm	Fv	Fp	Fp-median	Fp-gauss	Fp-average	Fm_L1	Fm_L2	Fm_L3	Fm_L4	Fm_Lss	Fm_D1	Fm_D2	Fm_D3	Ft_L1	Ft_L2	Ft_L3	Ft_L4	Ft_Lss	Ft_D1	Ft_D2	Ft_D3	Fo_L1	Fo_L2	Fo_L3	Fo_L4	Fo_Lss	Fo_D1	Fo_D2	Fo_D3	Fv_L1	Fv_L2	Fv_L3	Fv_L4	Fv_Lss	Fv_D1	Fv_D2	Fv_D3	Fq_L1	Fq_L2	Fq_L3	Fq_L4	Fq_Lss	Fq_D1	Fq_D2	Fq_D3	QY_max	Fv/Fm_L1	Fv/Fm_L2	Fv/Fm_L3	Fv/Fm_L4	Fv/Fm_Lss	Fv/Fm_D1	Fv/Fm_D2	Fv/Fm_D3	QY_L1	QY_L2	QY_L3	QY_L4	QY_Lss	QY_D1	QY_D2	QY_D3	NPQ_L1	NPQ_L2	NPQ_L3	NPQ_L4	NPQ_Lss	NPQ_D1	NPQ_D2	NPQ_D3	qN_L1	qN_L2	qN_L3	qN_L4	qN_Lss	qN_D1	qN_D2	qN_D3	qP_L1	qP_L2	qP_L3	qP_L4	qP_Lss	qP_D1	qP_D2	qP_D3	qL_L1	qL_L2	qL_L3	qL_L4	qL_Lss	qL_D1	qL_D2	qL_D3	Rfd_L1	Rfd_L2	Rfd_L3	Rfd_L4	Rfd_Lss	plant	inoculation
1374.0	79.13	79.13	62.99	618.67	539.54	652.34	591.72	799.1	708.91	530.55	396.7	339.66	289.26	271.74	455.19	481.14	487.91	539.65	390.57	328.68	279.96	264.3	96.41	97.88	98.01	77.41	73.58	71.26	68.6	67.48	75.45	76.14	76.37	453.14	323.12	268.39	220.66	204.26	379.75	405.0	411.53	-9.11	6.13	10.98	9.3	7.44	358.79	383.27	389.9	0.87	0.85	0.81	0.79	0.76	0.75	0.83	0.84	0.84	-0.03	0.0	0.01	0.01	0.0	0.79	0.8	0.8	0.18	0.58	0.86	1.2	1.37	0.39	0.31	0.29	0.15	0.4	0.5	0.59	0.63	0.29	0.24	0.23	-0.03	-0.0	0.01	0.01	-0.01	0.95	0.95	0.95	-0.39	-0.16	-0.15	-0.21	-0.28	1.19	1.21	1.21	0.23	0.72	1.05	1.44	1.62	AT5G45470	E-
1288.0	87.76	87.76	69.92	656.01	568.25	683.91	615.71	836.36	743.95	541.98	364.93	315.27	268.63	242.8	508.97	527.16	528.48	561.49	359.46	307.94	265.56	239.49	111.1	110.25	108.88	85.29	78.96	76.27	73.02	70.78	84.34	84.89	84.92	456.68	285.97	239.0	195.61	172.02	424.63	442.27	443.56	-19.52	5.46	7.32	3.07	3.31	397.86	416.91	419.59	0.87	0.84	0.78	0.76	0.72	0.7	0.83	0.84	0.84	-0.05	-0.0	0.0	-0.01	-0.01	0.78	0.79	0.79	0.22	0.83	1.12	1.52	1.84	0.32	0.26	0.26	0.19	0.5	0.58	0.66	0.7	0.25	0.22	0.21	-0.06	-0.0	-0.0	-0.03	-0.04	0.94	0.94	0.95	-0.51	-0.19	-0.21	-0.34	-0.43	1.23	1.22	1.21	0.24	0.97	1.3	1.7	2.05	AT5G45470	E-
1092.0	62.13	62.13	47.95	497.99	435.86	529.97	483.16	663.7	579.01	438.12	298.19	253.62	219.46	200.31	399.14	412.95	413.29	425.47	300.1	254.48	218.22	198.78	75.32	77.56	78.4	61.05	57.0	55.06	53.14	51.78	60.16	60.49	60.48	377.07	241.2	198.55	166.32	148.53	338.98	352.46	352.81	12.65	-1.9	-0.87	1.24	1.53	323.81	335.39	334.89	0.87	0.86	0.81	0.78	0.75	0.74	0.85	0.85	0.85	0.02	-0.02	-0.02	-0.02	-0.03	0.81	0.81	0.81	0.15	0.7	1.01	1.34	1.57	0.27	0.23	0.22	0.13	0.45	0.55	0.62	0.66	0.21	0.18	0.18	0.02	-0.04	-0.04	-0.04	-0.05	0.96	0.95	0.95	-0.05	-0.39	-0.45	-0.5	-0.54	1.21	1.23	1.24	0.27	0.82	1.17	1.57	1.84	AT5G45470	E-
576.0	45.51	45.51	33.34	388.31	342.8	423.74	373.4	559.51	475.47	341.97	262.04	219.47	193.31	179.67	287.68	315.48	319.18	338.64	257.82	213.65	185.44	172.58	55.97	57.23	57.62	44.74	42.82	41.37	40.12	39.4	43.52	44.18	44.24	297.23	219.22	178.1	153.2	140.26	244.16	271.3	274.94	3.33	4.22	5.82	7.87	7.09	231.71	258.25	261.56	0.88	0.87	0.83	0.81	0.79	0.77	0.85	0.86	0.86	-0.01	-0.02	-0.01	-0.01	-0.02	0.8	0.82	0.82	0.16	0.53	0.84	1.11	1.28	0.4	0.26	0.25	0.11	0.35	0.48	0.55	0.59	0.28	0.19	0.18	-0.01	-0.03	-0.03	-0.02	-0.05	0.95	0.95	0.95	-0.46	-0.51	-0.6	-0.57	-0.94	1.24	1.26	1.26	0.29	0.71	1.1	1.46	1.74	AT5G45470	E-
375.0	44.04	44.04	32.74	375.71	331.66	411.75	362.06	544.17	460.25	325.52	215.99	182.63	155.95	137.23	290.49	307.6	304.57	324.36	218.29	179.53	157.71	140.65	52.86	54.71	55.95	43.16	40.1	38.65	36.99	35.79	42.39	42.83	42.77	282.36	175.89	143.98	118.96	101.44	248.1	264.77	261.8	1.17	-2.3	3.11	-1.76	-3.42	237.63	252.89	248.62	0.88	0.87	0.81	0.78	0.75	0.73	0.85	0.86	0.86	-0.02	-0.06	-0.03	-0.07	-0.1	0.82	0.82	0.81	0.18	0.82	1.17	1.56	1.96	0.33	0.26	0.27	0.13	0.47	0.57	0.64	0.69	0.25	0.19	0.2	-0.03	-0.09	-0.06	-0.13	-0.17	0.96	0.95	0.95	-0.53	-1.09	-0.83	-1.31	-1.62	1.27	1.25	1.3	0.31	1.07	1.53	2.01	2.46	AT5G45470	E-
1070.0	61.43	61.43	46.77	511.31	449.88	549.9	490.84	694.1	607.48	444.3	323.89	264.86	225.36	205.54	378.25	402.22	409.83	456.59	325.74	260.38	223.02	206.63	77.56	80.78	79.77	60.28	57.08	54.84	52.81	51.55	58.76	59.38	59.55	384.01	266.8	210.02	172.55	153.99	319.48	342.83	350.27	-12.29	-1.85	4.48	2.34	-1.1	300.69	321.44	330.06	0.88	0.86	0.82	0.79	0.76	0.74	0.84	0.85	0.85	-0.04	-0.03	-0.01	-0.03	-0.05	0.79	0.8	0.8	0.17	0.63	0.99	1.37	1.63	0.39	0.3	0.27	0.14	0.4	0.53	0.62	0.66	0.28	0.23	0.21	-0.05	-0.04	-0.02	-0.05	-0.09	0.94	0.94	0.94	-0.63	-0.52	-0.49	-0.66	-0.93	1.25	1.28	1.29	0.24	0.76	1.23	1.66	1.99	WT	E-
463.0	56.68	56.68	41.42	476.89	420.21	503.48	444.01	643.54	562.76	420.96	313.94	258.83	227.39	213.83	374.61	391.36	394.5	431.37	317.64	262.27	234.71	207.38	72.36	70.72	74.09	55.74	53.12	51.14	49.73	48.9	54.78	55.11	55.19	365.22	260.82	207.7	177.66	164.93	319.82	336.25	339.31	-10.41	-3.7	-3.43	-7.32	6.45	302.25	320.64	320.41	0.88	0.87	0.83	0.8	0.78	0.76	0.85	0.86	0.86	-0.03	-0.03	-0.05	-0.07	-0.01	0.8	0.82	0.81	0.16	0.55	0.92	1.17	1.36	0.31	0.25	0.23	0.13	0.37	0.51	0.58	0.61	0.24	0.2	0.19	-0.04	-0.04	-0.08	-0.1	-0.03	0.95	0.96	0.95	-0.57	-0.51	-0.81	-0.96	-0.5	1.24	1.23	1.27	0.21	0.66	1.03	1.31	1.66	WT	E-
971.0	70.8	70.8	55.26	558.5	487.71	595.76	530.8	740.05	650.12	474.13	311.71	266.0	231.81	212.2	415.83	438.22	445.97	484.97	311.4	259.23	225.61	207.1	86.38	90.49	86.44	69.18	64.0	61.68	59.47	57.85	67.62	68.26	68.48	404.94	247.71	204.33	172.34	154.35	348.21	369.95	377.49	-10.85	0.31	6.77	6.2	5.1	329.45	347.73	359.53	0.87	0.85	0.79	0.76	0.74	0.72	0.83	0.84	0.84	-0.04	-0.02	-0.0	-0.01	-0.01	0.79	0.79	0.81	0.2	0.83	1.17	1.52	1.79	0.4	0.33	0.3	0.16	0.49	0.58	0.65	0.69	0.28	0.24	0.22	-0.05	-0.04	-0.02	-0.03	-0.04	0.95	0.95	0.96	-0.55	-0.43	-0.48	-0.51	-0.55	1.2	1.23	1.19	0.27	1.04	1.47	2.01	2.19	WT	E-
1301.0	78.08	78.08	64.31	617.8	539.73	651.18	597.2	795.62	704.1	520.96	338.66	294.92	262.57	245.29	458.16	489.67	496.19	528.88	336.01	285.4	255.32	239.48	99.15	100.26	98.08	76.2	70.33	68.15	66.18	64.91	74.64	75.46	75.66	444.75	268.33	226.77	196.39	180.37	383.52	414.21	420.54	-7.93	2.66	9.51	7.25	5.8	359.01	389.41	398.11	0.87	0.86	0.79	0.77	0.75	0.73	0.84	0.85	0.85	-0.03	-0.01	0.01	-0.0	-0.03	0.78	0.8	0.8	0.2	0.84	1.14	1.42	1.7	0.37	0.28	0.26	0.17	0.5	0.58	0.64	0.67	0.28	0.23	0.22	-0.03	-0.02	-0.0	-0.02	-0.16	0.94	0.94	0.95	-0.42	-0.34	-0.34	-0.44	-4.46	1.25	1.25	1.23	0.26	1.0	1.37	1.79	1.9	WT	E-
809.0	79.84	79.84	63.42	599.85	520.01	631.79	567.84	774.87	686.8	508.27	329.11	280.26	249.45	228.18	473.3	492.73	492.14	519.13	332.14	277.1	245.68	225.79	102.04	100.74	98.09	77.9	71.56	68.84	66.69	64.92	76.98	77.49	77.49	430.37	257.55	211.42	182.76	163.26	396.31	415.24	414.65	-10.86	-3.03	3.15	3.77	2.39	371.26	391.99	394.05	0.87	0.85	0.78	0.75	0.73	0.71	0.84	0.84	0.84	-0.03	-0.03	-0.01	-0.01	-0.03	0.78	0.8	0.8	0.2	0.85	1.19	1.48	1.73	0.29	0.24	0.24	0.16	0.5	0.59	0.65	0.69	0.23	0.2	0.2	-0.04	-0.04	-0.02	-0.03	-0.06	0.94	0.95	0.95	-0.43	-0.47	-0.37	-0.44	-0.69	1.25	1.23	1.2	0.26	0.96	1.39	1.79	2.27	WT	E-
1873.0	77.3	77.3	61.85	611.07	533.77	645.51	586.63	785.73	697.82	536.76	369.3	298.82	262.34	244.83	484.73	501.32	504.54	543.6	373.38	295.71	262.13	237.31	99.42	98.98	97.6	75.92	71.1	67.88	65.66	64.35	74.68	75.08	75.16	460.84	298.2	230.94	196.68	180.48	410.05	426.24	429.39	-6.84	-4.07	3.11	0.21	7.52	385.3	402.34	406.94	0.87	0.86	0.81	0.77	0.75	0.73	0.84	0.85	0.85	-0.02	-0.03	-0.01	-0.02	0.01	0.8	0.8	0.81	0.15	0.69	1.09	1.42	1.64	0.31	0.26	0.25	0.13	0.44	0.57	0.64	0.67	0.23	0.2	0.19	-0.03	-0.04	-0.01	-0.04	-0.0	0.94	0.95	0.95	-0.33	-0.4	-0.3	-0.45	-0.29	1.24	1.24	1.23	0.21	0.78	1.28	1.64	2.05	WT	E+
1022.0	75.24	75.24	59.03	595.58	520.34	628.78	567.48	774.63	687.26	523.34	382.54	326.34	282.66	264.85	456.23	475.07	478.8	533.88	383.91	321.43	276.14	255.8	99.25	98.37	96.9	73.9	70.05	67.84	65.56	64.52	72.31	72.78	72.84	449.44	312.5	258.49	217.09	200.33	383.92	402.29	405.95	-10.53	-1.36	4.91	6.52	9.04	356.98	376.7	381.9	0.87	0.86	0.82	0.79	0.76	0.75	0.84	0.84	0.85	-0.03	-0.02	-0.0	-0.0	0.02	0.78	0.79	0.8	0.15	0.58	0.86	1.16	1.32	0.34	0.29	0.28	0.13	0.4	0.51	0.59	0.62	0.26	0.23	0.22	-0.04	-0.03	-0.01	-0.01	0.01	0.93	0.94	0.94	-0.38	-0.31	-0.27	-0.28	-0.22	1.26	1.26	1.24	0.2	0.68	1.02	1.36	1.61	WT	E+
771.0	81.26	81.26	64.38	631.26	550.0	663.15	596.91	813.4	722.06	543.05	376.68	291.28	241.51	216.52	450.01	478.17	480.93	556.82	379.35	283.54	241.6	216.37	102.21	99.27	99.72	79.52	74.5	70.16	66.4	63.96	76.23	77.08	77.12	463.53	302.19	221.12	175.11	152.56	373.78	401.09	403.81	-13.77	-2.66	7.74	-0.09	0.15	347.8	378.9	381.2	0.87	0.85	0.8	0.75	0.71	0.68	0.81	0.82	0.82	-0.04	-0.02	0.01	-0.03	-0.04	0.77	0.79	0.78	0.2	0.72	1.26	1.92	2.59	0.8	0.71	0.71	0.15	0.45	0.6	0.69	0.73	0.32	0.27	0.27	-0.05	-0.03	0.0	-0.07	-0.15	0.95	0.98	0.96	-0.59	-0.38	-0.24	-0.66	-1.29	1.2	1.18	1.15	0.23	0.82	1.55	2.29	3.05	WT	E+
935.0	53.5	53.5	40.65	448.36	394.87	479.75	427.42	613.22	530.37	398.07	275.67	232.84	199.35	184.8	344.21	351.07	358.79	391.65	280.9	231.03	197.15	178.71	66.01	66.72	65.48	52.68	49.5	47.77	45.97	45.04	51.29	51.37	51.53	345.39	226.17	185.07	153.38	139.76	292.92	299.7	307.27	6.43	-5.22	1.81	2.19	6.09	278.2	284.35	293.31	0.88	0.87	0.82	0.79	0.76	0.74	0.84	0.84	0.84	0.0	-0.05	-0.03	-0.05	-0.0	0.81	0.81	0.81	0.15	0.68	1.03	1.48	1.68	0.49	0.54	0.61	0.12	0.43	0.53	0.62	0.65	0.26	0.24	0.22	0.0	-0.07	-0.05	-0.16	-0.02	0.96	0.97	0.95	-0.18	-0.74	-0.69	-1.69	-0.63	1.2	1.2	1.15	0.27	0.77	1.22	1.72	2.94	WT	E+
277.0	67.47	67.47	51.2	526.28	458.81	562.16	504.47	712.4	626.12	480.31	366.79	278.2	214.05	196.05	410.47	440.21	446.13	483.46	372.51	266.42	207.61	186.71	95.4	88.08	91.39	66.61	63.62	60.0	56.09	54.7	64.92	65.73	65.85	413.7	303.17	218.2	157.96	141.34	345.55	374.47	380.28	-3.15	-5.72	11.78	6.43	9.33	315.07	352.13	354.74	0.87	0.86	0.82	0.78	0.73	0.72	0.84	0.85	0.85	-0.02	-0.04	0.01	-0.0	0.01	0.77	0.8	0.8	0.11	0.46	0.94	1.53	1.78	0.3	0.21	0.19	0.09	0.33	0.52	0.66	0.69	0.24	0.18	0.16	-0.03	-0.05	0.0	-0.02	-0.0	0.91	0.94	0.94	-0.39	-0.55	-0.3	-0.4	-0.44	1.33	1.26	1.3	0.19	0.55	1.21	1.87	2.27	WT	E+
664.0	65.46	65.46	50.67	528.39	462.93	547.11	497.15	674.14	596.41	474.59	342.23	283.69	245.32	235.93	401.46	439.8	440.72	461.27	354.78	275.85	235.03	223.13	78.16	78.1	77.76	64.53	61.1	58.79	56.88	56.29	62.89	63.81	63.84	410.06	281.13	224.91	188.44	179.64	338.57	376.0	376.87	13.32	-12.55	7.84	10.28	12.8	323.3	361.7	362.95	0.88	0.86	0.82	0.79	0.77	0.76	0.84	0.85	0.85	0.02	-0.05	0.01	0.02	0.03	0.8	0.82	0.82	0.13	0.58	0.9	1.2	1.3	0.34	0.22	0.22	0.11	0.39	0.52	0.6	0.62	0.27	0.19	0.18	0.02	-0.06	0.01	0.03	0.03	0.96	0.96	0.97	0.02	-0.54	-0.13	-0.15	-0.16	1.19	1.18	1.17	0.2	0.58	1.06	1.44	1.58	AT5G45470	E+
846.0	81.2	81.2	62.93	627.63	546.43	652.83	580.26	806.01	716.65	538.57	366.53	315.08	276.88	266.42	455.43	495.4	497.81	551.81	370.14	311.55	271.15	257.41	96.42	102.77	97.73	79.42	74.04	71.59	69.27	68.58	77.18	78.34	78.38	459.16	292.49	243.49	207.61	197.84	378.25	417.06	419.43	-13.24	-3.61	3.53	5.73	9.01	359.01	392.63	400.08	0.87	0.85	0.8	0.77	0.75	0.74	0.83	0.84	0.84	-0.04	-0.02	-0.0	-0.0	0.01	0.79	0.79	0.8	0.18	0.74	1.03	1.34	1.45	0.43	0.31	0.32	0.16	0.47	0.56	0.62	0.64	0.31	0.24	0.23	-0.04	-0.03	-0.01	-0.01	0.0	0.95	0.95	0.96	-0.45	-0.37	-0.25	-0.3	-0.3	1.17	1.23	1.18	0.21	0.87	1.2	1.59	1.73	AT5G45470	E+
525.0	75.11	75.11	58.61	575.63	500.52	599.58	537.66	736.9	653.72	516.6	366.61	284.91	248.73	224.97	451.21	473.31	477.32	512.48	373.11	288.47	247.1	222.97	89.43	89.87	88.05	73.97	69.64	65.92	63.59	61.82	72.37	72.94	73.01	442.64	296.97	218.99	185.14	163.14	378.84	400.37	404.3	4.13	-6.5	-3.56	1.63	2.0	361.78	383.44	389.27	0.87	0.86	0.81	0.77	0.74	0.72	0.84	0.84	0.84	-0.0	-0.03	-0.03	-0.02	-0.02	0.8	0.81	0.81	0.13	0.6	1.08	1.4	1.69	0.34	0.27	0.27	0.11	0.41	0.57	0.64	0.68	0.26	0.21	0.21	-0.0	-0.04	-0.05	-0.05	-0.05	0.96	0.96	0.97	-0.21	-0.42	-0.53	-0.5	-0.6	1.16	1.15	1.13	0.21	0.66	1.24	1.65	2.14	AT5G45470	E+
667.0	71.9	71.9	56.07	561.36	489.45	589.39	530.65	733.43	647.9	504.59	368.06	305.84	273.65	251.81	417.08	453.2	465.38	496.95	368.21	303.5	270.76	247.51	81.81	87.14	84.87	70.83	67.19	64.58	62.95	61.66	68.68	69.61	69.88	433.76	300.88	241.26	210.7	190.15	348.4	383.59	395.5	7.63	-0.14	2.33	2.89	4.29	335.27	366.06	380.51	0.87	0.86	0.82	0.79	0.77	0.75	0.83	0.84	0.85	0.0	-0.02	-0.02	-0.01	-0.01	0.8	0.81	0.82	0.13	0.55	0.88	1.11	1.33	0.4	0.3	0.27	0.11	0.38	0.51	0.57	0.62	0.29	0.22	0.2	0.0	-0.02	-0.03	-0.02	-0.03	0.97	0.96	0.97	-0.12	-0.31	-0.42	-0.33	-0.49	1.13	1.18	1.16	0.21	0.64	1.03	1.3	2.33	AT5G45470	E+
747.0	70.43	70.43	55.83	557.1	486.67	579.36	524.42	709.57	629.59	500.63	339.71	278.84	242.91	226.6	448.57	471.45	468.8	490.17	344.73	275.55	239.82	220.7	87.14	86.24	80.33	69.39	64.88	62.18	60.03	58.9	68.27	68.76	68.73	431.24	274.83	216.66	182.88	167.7	380.3	402.69	400.07	10.45	-5.02	3.29	3.09	5.89	361.42	385.21	388.47	0.87	0.86	0.81	0.78	0.75	0.74	0.85	0.85	0.85	0.02	-0.03	-0.01	-0.01	0.0	0.81	0.82	0.83	0.12	0.67	1.04	1.35	1.53	0.26	0.2	0.21	0.11	0.44	0.56	0.63	0.66	0.22	0.17	0.18	0.02	-0.04	-0.02	-0.03	-0.01	0.95	0.96	0.97	-0.0	-0.45	-0.41	-0.37	-0.36	1.22	1.2	1.14	0.21	0.74	1.22	1.56	2.07	AT5G45470	E+
642.0	59.34	59.34	44.25	510.0	450.66	524.87	470.34	646.34	573.73	459.79	371.61	309.25	261.83	244.76	390.95	437.76	439.92	439.95	367.63	297.28	237.12	212.34	73.63	77.63	75.35	58.55	56.7	54.91	53.11	52.24	57.15	58.14	58.16	401.24	314.91	254.34	208.72	192.52	333.79	379.63	381.76	19.84	3.98	11.96	24.71	32.42	317.32	360.13	364.57	0.88	0.87	0.85	0.82	0.79	0.78	0.85	0.87	0.87	0.03	0.0	0.02	0.08	0.11	0.81	0.82	0.83	0.12	0.39	0.68	1.0	1.15	0.33	0.19	0.18	0.11	0.3	0.44	0.54	0.58	0.26	0.16	0.16	0.04	0.0	0.02	0.09	0.14	0.95	0.95	0.96	0.16	-0.14	-0.1	0.19	0.33	1.22	1.26	1.25	0.22	0.46	0.82	1.53	1.64	AT5G45470	E+
1651.0	82.43	82.43	66.86	635.92	553.49	671.08	613.08	809.93	724.65	571.67	433.05	354.56	309.65	285.95	490.92	528.07	533.2	570.28	430.99	348.11	300.7	277.26	97.65	101.49	101.34	81.21	77.5	74.44	72.14	70.67	79.3	80.24	80.34	490.46	355.55	280.12	237.52	215.28	411.62	447.83	452.85	1.39	2.06	6.44	8.96	8.69	393.27	426.58	431.86	0.87	0.86	0.82	0.79	0.77	0.75	0.84	0.85	0.85	-0.01	-0.01	0.0	0.01	0.01	0.8	0.81	0.81	0.12	0.49	0.82	1.1	1.28	0.31	0.22	0.21	0.11	0.36	0.5	0.58	0.62	0.26	0.19	0.18	-0.01	-0.01	0.0	0.01	0.01	0.96	0.95	0.96	-0.18	-0.24	-0.17	-0.17	-0.24	1.18	1.21	1.2	0.2	0.6	0.99	1.33	1.56	AT5G45470	E+
1619.0	87.84	87.84	69.9	663.53	575.69	688.66	617.98	839.92	748.2	524.52	354.78	313.84	266.14	241.76	503.98	529.57	529.97	548.2	349.23	305.68	258.34	238.71	109.01	106.31	102.46	84.72	78.35	76.08	72.71	70.58	84.0	84.73	84.7	439.81	276.43	237.76	193.44	171.19	419.98	444.84	445.28	-23.68	5.55	8.16	7.8	3.05	394.97	423.26	427.51	0.87	0.84	0.78	0.75	0.72	0.7	0.83	0.84	0.83	-0.06	-0.01	0.01	0.01	-0.01	0.78	0.8	0.81	0.29	0.92	1.18	1.6	1.89	0.38	0.31	0.33	0.23	0.52	0.59	0.67	0.71	0.27	0.23	0.23	-0.07	-0.02	0.0	-0.0	-0.04	0.94	0.96	0.97	-0.6	-0.32	-0.2	-0.28	-0.5	1.2	1.2	1.16	0.3	1.05	1.41	1.88	2.5	AT5G45470	E+
1261.0	38.91	38.91	27.54	338.24	299.34	370.55	322.9	501.92	418.66	297.15	216.41	181.35	157.26	148.61	252.01	276.02	275.55	296.72	218.53	182.06	155.24	150.11	44.42	48.09	47.64	38.25	36.27	34.94	33.78	33.3	37.23	37.8	37.76	258.9	180.14	146.42	123.48	115.31	214.78	238.22	237.79	0.43	-2.11	-0.71	2.01	-1.5	207.58	227.93	227.91	0.88	0.87	0.83	0.8	0.77	0.76	0.85	0.86	0.86	-0.03	-0.05	-0.05	-0.06	-0.08	0.82	0.82	0.82	0.17	0.63	0.97	1.33	1.48	0.41	0.29	0.29	0.12	0.39	0.5	0.58	0.61	0.27	0.19	0.19	-0.04	-0.07	-0.08	-0.12	-0.14	0.97	0.96	0.96	-0.78	-1.06	-1.16	-1.4	-1.63	1.15	1.22	1.22	0.31	0.86	1.28	1.89	2.08	AT5G45470	E+
1391.0	62.34	62.34	49.05	505.38	443.03	526.14	475.98	654.49	574.61	442.67	300.54	250.59	216.57	200.54	403.03	416.57	418.44	426.92	305.9	250.91	210.11	187.92	73.75	74.14	73.69	61.2	57.19	54.98	52.99	51.89	60.34	60.66	60.69	381.47	243.35	195.61	163.57	148.65	342.7	355.92	357.75	15.75	-5.36	-0.32	6.45	12.62	329.29	342.44	344.74	0.88	0.86	0.81	0.78	0.75	0.73	0.85	0.85	0.85	0.02	-0.04	-0.03	0.0	0.04	0.81	0.82	0.82	0.16	0.72	1.08	1.42	1.62	0.29	0.24	0.23	0.14	0.45	0.56	0.64	0.67	0.23	0.2	0.19	0.02	-0.05	-0.04	-0.01	0.04	0.96	0.96	0.96	-0.01	-0.52	-0.45	-0.36	-0.22	1.18	1.18	1.17	0.26	0.78	1.2	1.7	2.11	AT5G45470	E+
731.0	33.57	33.57	23.18	301.68	268.1	321.07	277.7	441.59	365.7	260.35	191.54	162.32	146.04	134.2	235.81	245.26	250.53	244.34	194.49	162.63	140.82	124.48	40.82	39.29	43.32	32.93	31.29	30.23	29.5	28.91	32.41	32.61	32.74	227.43	160.25	132.09	116.54	105.29	203.4	212.65	217.79	16.01	-2.95	-0.3	5.22	9.72	194.99	205.97	207.21	0.89	0.87	0.83	0.8	0.79	0.77	0.86	0.86	0.86	0.04	-0.06	-0.07	-0.03	0.01	0.82	0.84	0.82	0.2	0.66	0.98	1.21	1.45	0.34	0.28	0.26	0.14	0.39	0.5	0.56	0.61	0.23	0.19	0.18	0.04	-0.09	-0.11	-0.06	-0.01	0.96	0.97	0.95	-0.16	-1.23	-1.57	-1.24	-1.02	1.19	1.19	1.25	0.43	0.81	1.27	1.68	2.42	AT5G45470	E+
652.0	52.94	52.94	40.06	426.79	373.85	459.35	410.94	592.76	510.66	377.53	258.63	213.02	183.12	166.17	347.92	362.24	361.63	379.1	263.75	211.17	182.79	164.91	66.12	61.68	63.6	52.14	48.7	46.6	44.84	43.6	51.38	51.7	51.72	325.38	209.93	166.42	138.28	122.57	296.55	310.54	309.91	-1.58	-5.12	1.85	0.33	1.26	281.8	300.56	298.03	0.88	0.86	0.81	0.77	0.75	0.73	0.85	0.85	0.85	-0.02	-0.05	-0.05	-0.05	-0.05	0.81	0.83	0.82	0.16	0.72	1.13	1.47	1.81	0.28	0.23	0.23	0.12	0.44	0.56	0.63	0.68	0.21	0.17	0.17	-0.03	-0.06	-0.1	-0.09	-0.12	0.95	0.97	0.96	-0.52	-0.85	-1.2	-0.99	-1.09	1.23	1.16	1.2	0.26	0.9	1.42	1.78	2.3	AT5G45470	E+
602.0	39.94	39.94	29.0	339.39	299.45	374.36	325.71	510.23	427.52	302.16	235.51	201.29	168.15	165.21	247.56	271.3	270.61	302.62	240.44	196.85	165.89	160.56	47.45	48.8	48.2	39.32	37.74	36.61	35.12	34.95	38.04	38.63	38.61	262.84	197.77	164.68	133.03	130.26	209.52	232.67	232.01	-0.46	-4.93	4.44	2.26	4.64	200.12	222.5	222.41	0.88	0.87	0.83	0.81	0.78	0.78	0.84	0.85	0.85	-0.03	-0.06	-0.03	-0.05	-0.05	0.8	0.81	0.82	0.17	0.51	0.79	1.17	1.21	0.45	0.32	0.33	0.1	0.32	0.44	0.55	0.56	0.29	0.21	0.22	-0.04	-0.08	-0.05	-0.08	-0.1	0.95	0.95	0.96	-0.81	-1.11	-0.97	-1.14	-1.29	1.18	1.23	1.19	0.3	0.67	1.09	1.52	1.73	AT5G45470	E+
701.0	58.85	58.85	44.2	494.63	435.78	514.83	456.92	643.58	565.44	441.17	321.33	262.57	219.87	205.7	392.19	415.13	420.37	432.39	320.78	246.84	204.62	186.17	73.75	79.21	73.79	57.94	55.08	52.88	50.84	49.94	56.9	57.42	57.49	383.23	266.25	209.69	169.03	155.76	335.29	357.72	362.88	8.79	0.55	15.72	15.25	19.53	318.44	335.92	346.58	0.88	0.87	0.83	0.8	0.77	0.75	0.85	0.86	0.86	0.01	-0.03	0.05	0.05	0.06	0.81	0.81	0.82	0.14	0.59	0.93	1.32	1.53	0.32	0.23	0.23	0.12	0.39	0.52	0.61	0.65	0.23	0.18	0.17	0.0	-0.05	0.05	0.06	0.06	0.95	0.94	0.95	-0.16	-1.09	-0.03	-0.06	-0.23	1.22	1.3	1.23	0.22	0.68	1.26	1.84	2.33	WT	E-
847.0	63.83	63.83	49.77	523.33	459.5	551.19	499.11	683.19	600.83	459.02	313.44	263.65	226.21	214.46	419.65	433.73	442.41	454.72	318.25	259.82	222.08	203.16	81.13	85.89	80.21	62.68	58.69	56.59	54.41	53.72	61.83	62.13	62.32	396.34	254.75	207.06	171.81	160.74	357.82	371.6	380.09	4.31	-4.81	3.82	4.13	11.3	338.52	347.84	362.2	0.88	0.86	0.81	0.78	0.75	0.75	0.85	0.86	0.86	0.0	-0.04	-0.02	-0.02	0.02	0.81	0.8	0.82	0.15	0.7	1.04	1.4	1.52	0.26	0.22	0.2	0.13	0.45	0.55	0.63	0.65	0.21	0.19	0.17	0.0	-0.05	-0.03	-0.04	0.02	0.95	0.94	0.96	-0.12	-0.51	-0.47	-0.58	-0.35	1.25	1.3	1.24	0.24	0.8	1.22	1.78	2.45	WT	E-
