Size [pixels]	Fo	Fo_gauss	Fo_median	Fm	Fv	Fp	Fp-median	Fp-gauss	Fp-average	Fm_L1	Fm_L2	Fm_L3	Fm_L4	Fm_Lss	Fm_D1	Fm_D2	Fm_D3	Ft_L1	Ft_L2	Ft_L3	Ft_L4	Ft_Lss	Ft_D1	Ft_D2	Ft_D3	Fo_L1	Fo_L2	Fo_L3	Fo_L4	Fo_Lss	Fo_D1	Fo_D2	Fo_D3	Fv_L1	Fv_L2	Fv_L3	Fv_L4	Fv_Lss	Fv_D1	Fv_D2	Fv_D3	Fq_L1	Fq_L2	Fq_L3	Fq_L4	Fq_Lss	Fq_D1	Fq_D2	Fq_D3	QY_max	Fv/Fm_L1	Fv/Fm_L2	Fv/Fm_L3	Fv/Fm_L4	Fv/Fm_Lss	Fv/Fm_D1	Fv/Fm_D2	Fv/Fm_D3	QY_L1	QY_L2	QY_L3	QY_L4	QY_Lss	QY_D1	QY_D2	QY_D3	NPQ_L1	NPQ_L2	NPQ_L3	NPQ_L4	NPQ_Lss	NPQ_D1	NPQ_D2	NPQ_D3	qN_L1	qN_L2	qN_L3	qN_L4	qN_Lss	qN_D1	qN_D2	qN_D3	qP_L1	qP_L2	qP_L3	qP_L4	qP_Lss	qP_D1	qP_D2	qP_D3	qL_L1	qL_L2	qL_L3	qL_L4	qL_Lss	qL_D1	qL_D2	qL_D3	Rfd_L1	Rfd_L2	Rfd_L3	Rfd_L4	Rfd_Lss	plant	inoculation
2984.0	88.55	88.55	72.9	697.64	609.08	721.18	660.04	869.09	776.13	606.76	428.07	370.48	323.52	299.31	542.7	571.32	580.39	599.95	415.26	353.12	301.12	273.92	102.82	108.63	107.1	86.85	81.74	79.31	76.77	75.27	85.35	86.05	86.26	519.9	346.33	291.17	246.76	224.04	457.36	485.27	494.13	6.81	12.81	17.36	22.4	25.39	439.89	462.69	473.29	0.87	0.86	0.81	0.78	0.76	0.75	0.84	0.85	0.85	0.0	0.02	0.03	0.03	0.06	0.81	0.81	0.82	0.16	0.65	0.91	1.24	1.39	0.31	0.24	0.22	0.14	0.43	0.52	0.6	0.64	0.25	0.2	0.19	0.0	0.02	0.03	-0.13	0.08	0.96	0.95	0.96	-0.11	-0.08	-0.06	-13.51	0.05	1.15	1.2	1.19	0.23	0.81	1.11	1.51	1.77	AT5G45470	E-
2199.0	45.9	45.9	33.98	396.28	350.38	425.12	375.24	557.24	474.11	345.98	232.8	198.12	167.31	154.29	313.05	327.45	332.57	334.82	230.2	193.05	163.65	147.64	53.46	53.68	52.92	45.08	42.14	40.67	38.96	38.15	44.41	44.71	44.81	300.9	190.66	157.45	128.35	116.14	268.64	282.73	287.75	11.15	2.61	5.07	3.66	6.65	259.59	273.76	279.64	0.88	0.87	0.81	0.79	0.76	0.74	0.86	0.86	0.86	0.02	-0.02	-0.02	-0.04	-0.02	0.83	0.83	0.84	0.17	0.77	1.1	1.54	1.75	0.31	0.25	0.23	0.13	0.45	0.55	0.63	0.67	0.22	0.18	0.17	0.01	-0.03	-0.04	-0.08	-0.05	0.97	0.97	0.97	-0.19	-0.65	-0.75	-1.02	-0.95	1.17	1.17	1.16	0.34	0.99	1.43	1.95	2.49	AT5G45470	E-
923.0	80.34	80.34	63.1	602.18	521.84	625.11	565.18	758.02	676.88	533.31	354.22	303.87	264.1	245.92	489.37	516.53	520.49	519.71	355.72	294.0	247.24	225.31	94.3	98.71	94.31	78.93	73.16	70.64	68.15	66.76	77.83	78.47	78.57	454.37	281.05	233.23	195.95	179.16	411.54	438.06	441.91	13.6	-1.5	9.87	16.86	20.61	395.07	417.83	426.17	0.87	0.85	0.79	0.77	0.74	0.72	0.84	0.85	0.85	0.02	-0.01	0.02	0.04	0.06	0.81	0.81	0.82	0.14	0.71	1.01	1.34	1.54	0.26	0.19	0.18	0.12	0.46	0.56	0.63	0.66	0.21	0.16	0.15	0.03	-0.02	0.02	0.05	0.07	0.96	0.96	0.97	0.08	-0.26	-0.11	-0.14	-0.08	1.15	1.21	1.15	0.25	0.82	1.25	1.74	2.1	AT5G45470	E-
623.0	48.51	48.51	34.42	406.37	357.86	424.8	369.56	552.0	478.19	364.16	270.18	230.47	199.25	186.88	319.73	344.16	348.0	357.34	273.5	225.0	189.35	169.35	57.81	60.95	57.8	47.78	45.47	44.06	42.76	42.06	46.89	47.37	47.44	316.37	224.71	186.41	156.5	144.82	272.84	296.79	300.56	6.82	-3.32	5.47	9.9	17.53	261.92	283.21	290.2	0.88	0.87	0.83	0.8	0.78	0.77	0.85	0.86	0.86	0.01	-0.03	0.0	0.02	0.07	0.82	0.82	0.83	0.14	0.54	0.81	1.11	1.26	0.31	0.21	0.2	0.11	0.37	0.48	0.56	0.6	0.23	0.17	0.15	0.01	-0.05	-0.01	0.02	0.08	0.96	0.96	0.97	-0.17	-0.67	-0.35	-0.4	-0.14	1.18	1.23	1.19	0.24	0.63	1.02	1.5	1.81	AT5G45470	E-
851.0	65.07	65.07	50.55	493.49	428.42	529.34	469.65	671.12	582.71	404.19	271.55	242.04	216.32	204.11	375.09	399.0	400.9	412.29	267.55	236.9	212.19	199.14	76.42	78.93	75.75	63.14	58.3	56.69	55.03	54.05	62.25	62.91	62.95	341.04	213.26	185.35	161.29	150.06	312.84	336.09	337.95	-8.1	4.01	5.14	4.13	4.97	298.67	320.07	325.15	0.87	0.84	0.78	0.76	0.74	0.73	0.83	0.84	0.84	-0.04	-0.02	-0.02	-0.03	-0.03	0.79	0.8	0.81	0.25	0.89	1.12	1.41	1.62	0.4	0.33	0.31	0.19	0.5	0.57	0.63	0.65	0.27	0.22	0.21	-0.05	-0.04	-0.04	-0.06	-0.09	0.96	0.95	0.96	-0.55	-0.57	-0.73	-0.78	-1.24	1.17	1.18	1.15	0.33	1.11	1.4	1.84	2.02	AT5G45470	E-
877.0	88.77	88.77	70.02	671.32	582.55	695.31	620.25	850.52	754.47	567.65	395.83	351.81	303.3	284.01	503.65	531.89	539.14	566.41	389.01	335.54	290.06	268.57	107.28	107.05	106.63	86.59	81.02	78.85	75.98	74.67	84.89	85.69	85.89	481.05	314.81	272.96	227.32	209.35	418.76	446.2	453.25	1.24	6.82	16.26	13.24	15.45	396.36	424.84	432.51	0.87	0.85	0.79	0.77	0.75	0.73	0.83	0.84	0.84	-0.01	0.01	0.03	0.0	0.02	0.79	0.8	0.8	0.21	0.74	0.95	1.3	1.43	0.36	0.29	0.28	0.17	0.46	0.53	0.61	0.65	0.28	0.24	0.22	-0.01	0.01	0.03	-0.02	0.02	0.95	0.95	0.96	-0.27	-0.16	-0.11	-0.68	-0.24	1.2	1.18	1.16	0.29	0.89	1.21	1.57	1.78	AT5G45470	E-
1787.0	102.45	102.45	85.06	772.23	669.77	796.03	728.85	950.37	854.18	673.36	466.65	417.08	360.95	338.44	591.99	628.17	636.79	664.58	468.55	394.65	341.14	312.79	121.09	124.25	125.71	100.45	94.0	91.72	88.57	87.12	98.37	99.34	99.56	572.92	372.65	325.36	272.38	251.32	493.62	528.83	537.23	8.78	-1.9	22.43	19.81	25.65	470.9	503.92	511.08	0.87	0.85	0.8	0.78	0.75	0.74	0.83	0.84	0.84	0.0	-0.02	0.04	0.03	0.06	0.79	0.8	0.8	0.16	0.68	0.88	1.2	1.35	0.35	0.27	0.25	0.14	0.45	0.52	0.6	0.63	0.27	0.22	0.2	0.0	-0.04	0.05	0.04	0.07	0.95	0.96	0.95	-0.1	-0.39	0.07	-0.14	0.04	1.17	1.17	1.2	0.22	0.75	1.24	1.45	1.73	AT5G45470	E-
2425.0	89.8	89.8	72.96	675.58	585.78	702.64	631.97	851.48	758.41	580.48	388.67	348.32	307.81	289.72	518.37	553.77	563.41	579.77	380.98	329.51	285.57	270.28	106.66	108.75	105.72	87.82	81.34	79.33	76.91	75.69	86.18	87.17	87.4	492.67	307.33	268.99	230.9	214.03	432.2	466.6	476.01	0.71	7.69	18.81	22.24	19.45	411.71	445.01	457.69	0.87	0.85	0.79	0.77	0.75	0.74	0.83	0.84	0.85	-0.01	0.0	0.04	0.05	0.04	0.79	0.81	0.81	0.19	0.76	0.98	1.24	1.41	0.34	0.25	0.23	0.16	0.47	0.54	0.6	0.64	0.26	0.2	0.19	-0.02	0.0	0.04	0.06	0.04	0.95	0.96	0.96	-0.34	-0.28	-0.07	-0.03	-0.22	1.18	1.2	1.17	0.27	0.95	1.26	1.69	1.86	AT5G45470	E-
1603.0	58.59	58.59	45.33	470.19	411.59	501.81	451.46	630.32	549.63	416.68	295.86	253.42	216.61	202.66	390.95	403.1	405.71	406.46	291.15	247.05	207.78	188.68	70.62	72.82	68.75	57.64	54.3	52.56	50.59	49.72	57.03	57.3	57.36	359.04	241.56	200.86	166.02	152.94	333.92	345.8	348.35	10.21	4.7	6.37	8.83	13.98	320.32	330.28	336.96	0.87	0.86	0.81	0.79	0.76	0.75	0.85	0.86	0.86	0.01	-0.01	-0.0	0.01	0.04	0.82	0.82	0.83	0.15	0.63	0.92	1.27	1.42	0.23	0.19	0.18	0.12	0.41	0.51	0.6	0.63	0.18	0.15	0.15	0.01	-0.02	-0.01	-0.01	0.04	0.96	0.96	0.97	-0.18	-0.36	-0.44	-0.41	-0.25	1.19	1.22	1.16	0.27	0.81	1.18	1.63	2.01	AT5G45470	E-
1467.0	46.46	46.46	33.39	383.79	337.33	405.26	354.06	530.4	453.4	335.6	222.91	192.52	162.09	153.65	305.26	319.68	324.18	323.27	225.33	191.74	158.32	142.01	52.59	54.77	55.18	45.59	42.36	40.95	39.28	38.68	44.89	45.22	45.34	290.01	180.54	151.57	122.81	114.97	260.37	274.45	278.84	12.33	-2.42	0.78	3.77	11.64	252.67	264.91	269.0	0.88	0.86	0.8	0.78	0.75	0.74	0.85	0.86	0.86	0.02	-0.05	-0.04	-0.02	0.03	0.82	0.83	0.83	0.17	0.8	1.1	1.5	1.66	0.3	0.24	0.22	0.13	0.46	0.55	0.64	0.66	0.22	0.18	0.17	0.02	-0.07	-0.07	-0.05	0.02	0.97	0.97	0.97	-0.2	-0.87	-1.05	-0.92	-0.66	1.15	1.2	1.2	0.31	0.94	1.38	2.12	2.84	AT5G45470	E-
916.0	75.74	75.74	58.47	597.19	521.45	621.31	552.56	767.78	679.27	516.32	376.83	329.34	277.8	251.32	441.23	468.66	474.08	521.09	378.59	314.88	265.75	238.21	85.7	89.17	88.61	74.23	70.21	68.26	65.5	63.81	72.17	73.0	73.13	442.08	306.62	261.07	212.3	187.51	369.06	395.67	400.95	-4.77	-1.77	14.46	12.05	13.11	355.53	379.49	385.47	0.87	0.85	0.81	0.79	0.76	0.74	0.83	0.84	0.84	-0.02	-0.02	0.02	0.01	0.01	0.8	0.81	0.81	0.18	0.62	0.87	1.31	1.55	0.43	0.34	0.32	0.15	0.41	0.5	0.6	0.65	0.3	0.24	0.23	-0.03	-0.02	0.02	-0.03	-0.04	0.97	0.96	0.97	-0.33	-0.34	-0.16	-0.58	-1.28	1.14	1.16	1.17	0.34	0.78	1.27	1.54	2.01	AT5G45470	E-
623.0	56.85	56.85	41.89	436.94	380.09	473.99	415.92	610.58	528.06	389.91	259.83	221.85	193.35	177.91	363.95	379.85	383.87	388.23	263.88	220.65	186.64	169.91	67.62	69.94	66.81	55.93	51.89	50.04	48.24	47.16	55.33	55.69	55.83	333.98	207.93	171.81	145.11	130.76	308.63	324.16	328.04	1.68	-4.06	1.2	6.71	8.0	296.33	309.91	317.05	0.87	0.86	0.8	0.77	0.74	0.73	0.85	0.85	0.85	-0.01	-0.05	-0.03	-0.01	-0.0	0.81	0.81	0.83	0.14	0.74	1.04	1.37	1.62	0.23	0.17	0.16	0.11	0.45	0.55	0.62	0.66	0.18	0.14	0.13	-0.01	-0.06	-0.04	-0.03	-0.03	0.96	0.96	0.97	-0.29	-0.65	-0.59	-0.63	-0.65	1.17	1.2	1.15	0.26	0.87	1.31	1.8	2.11	AT5G45470	E-
695.0	90.99	90.99	73.37	676.86	585.87	701.89	632.52	843.07	756.8	588.39	432.52	381.28	335.19	314.81	534.49	561.73	565.58	582.02	427.5	365.24	317.66	296.17	108.33	112.31	108.47	89.14	84.29	82.03	79.58	78.31	87.76	88.49	88.57	499.25	348.23	299.25	255.61	236.49	446.73	473.24	477.0	6.37	5.02	16.04	17.54	18.64	426.17	449.43	457.1	0.87	0.85	0.81	0.78	0.76	0.75	0.84	0.84	0.84	0.0	0.01	0.03	0.04	0.05	0.8	0.8	0.81	0.17	0.58	0.81	1.06	1.19	0.29	0.23	0.22	0.15	0.4	0.49	0.57	0.6	0.24	0.19	0.19	0.0	0.0	0.03	0.04	0.05	0.96	0.95	0.96	-0.13	-0.16	0.0	-0.1	-0.05	1.16	1.21	1.18	0.26	0.91	1.03	1.35	1.57	AT5G45470	E-
1546.0	55.26	55.26	42.68	458.82	403.56	493.81	444.58	623.76	540.8	392.12	268.58	222.41	184.61	166.16	392.0	399.32	401.62	392.01	266.87	225.22	184.16	160.37	73.72	72.75	69.83	54.11	50.62	48.56	46.32	44.91	54.09	54.24	54.3	338.0	217.96	173.85	138.3	121.25	337.9	345.08	347.32	0.11	1.71	-2.81	0.45	5.79	318.27	326.57	331.79	0.88	0.86	0.81	0.78	0.74	0.72	0.86	0.86	0.86	-0.02	-0.02	-0.05	-0.04	-0.01	0.81	0.82	0.83	0.2	0.76	1.16	1.61	1.93	0.2	0.18	0.17	0.16	0.46	0.57	0.66	0.7	0.16	0.14	0.13	-0.02	-0.03	-0.08	-0.07	-0.04	0.94	0.95	0.96	-0.47	-0.49	-0.85	-0.86	-0.8	1.29	1.3	1.24	0.3	0.94	1.36	2.01	2.62	WT	E-
1912.0	73.7	73.7	58.94	587.22	513.51	619.46	560.73	763.87	673.48	471.78	310.18	257.33	211.84	193.54	462.37	480.85	486.74	487.79	307.95	252.58	209.47	190.22	92.44	91.43	90.1	71.42	65.93	62.99	59.62	57.93	71.15	71.57	71.71	400.36	244.26	194.34	152.22	135.61	391.23	409.28	415.03	-16.01	2.23	4.75	2.38	3.32	369.94	389.42	396.65	0.87	0.85	0.79	0.75	0.71	0.69	0.84	0.85	0.85	-0.04	-0.02	-0.01	-0.02	-0.03	0.8	0.81	0.81	0.26	0.94	1.37	1.92	2.26	0.31	0.27	0.25	0.21	0.53	0.62	0.71	0.74	0.24	0.2	0.19	-0.06	-0.03	-0.03	-0.06	-0.08	0.95	0.95	0.96	-0.57	-0.41	-0.46	-0.63	-0.8	1.22	1.21	1.19	0.3	1.1	1.6	2.31	2.65	WT	E-
1184.0	49.21	49.21	36.11	416.78	367.57	443.59	391.09	573.75	493.52	360.5	241.23	201.47	167.38	150.39	349.79	367.25	361.91	361.15	244.74	200.59	164.72	147.71	65.39	64.04	62.97	48.22	45.01	43.23	41.24	39.95	48.04	48.37	48.25	312.28	196.22	158.24	126.14	110.44	301.75	318.88	313.66	-0.65	-3.51	0.88	2.66	2.68	284.4	303.21	298.94	0.88	0.87	0.81	0.78	0.75	0.73	0.86	0.87	0.87	-0.02	-0.05	-0.03	-0.03	-0.04	0.81	0.82	0.82	0.18	0.79	1.15	1.63	1.98	0.22	0.16	0.18	0.14	0.47	0.57	0.66	0.7	0.17	0.12	0.14	-0.02	-0.07	-0.06	-0.06	-0.1	0.94	0.95	0.95	-0.48	-0.9	-0.77	-0.97	-1.43	1.31	1.29	1.28	0.27	0.94	1.45	2.08	2.71	WT	E-
2183.0	62.37	62.37	48.72	513.75	451.38	557.83	502.46	696.41	608.28	422.0	284.39	232.53	191.28	172.96	394.03	415.61	419.81	437.89	283.94	230.23	189.98	171.65	78.51	78.41	77.74	60.68	56.46	53.87	51.04	49.54	59.96	60.45	60.52	361.32	227.93	178.65	140.24	123.43	334.07	355.16	359.29	-15.89	0.45	2.3	1.3	1.31	315.52	337.21	342.07	0.88	0.85	0.8	0.76	0.72	0.7	0.84	0.85	0.85	-0.05	-0.02	-0.02	-0.04	-0.05	0.8	0.81	0.81	0.24	0.86	1.29	1.85	2.19	0.37	0.3	0.3	0.19	0.49	0.61	0.69	0.73	0.26	0.21	0.2	-0.06	-0.04	-0.04	-0.09	-0.1	0.95	0.95	0.96	-0.66	-0.51	-0.53	-0.91	-0.98	1.22	1.22	1.22	0.31	1.05	1.59	2.38	2.68	WT	E-
611.0	51.5	51.5	38.32	429.17	377.66	470.86	414.97	608.94	523.81	347.69	244.09	210.42	173.41	158.08	348.0	366.69	363.89	359.07	245.65	205.7	172.89	159.56	69.94	70.72	64.54	50.0	46.84	45.36	43.13	42.03	50.04	50.47	50.42	297.69	197.25	165.06	130.28	116.05	297.95	316.23	313.47	-11.38	-1.56	4.72	0.53	-1.48	278.06	295.97	299.35	0.88	0.85	0.8	0.78	0.74	0.73	0.85	0.86	0.86	-0.06	-0.04	-0.02	-0.04	-0.06	0.8	0.8	0.82	0.26	0.82	1.11	1.59	1.86	0.27	0.19	0.21	0.19	0.47	0.56	0.65	0.69	0.2	0.15	0.15	-0.08	-0.06	-0.04	-0.08	-0.12	0.93	0.94	0.96	-0.89	-0.67	-0.65	-0.93	-1.1	1.31	1.32	1.21	0.36	1.0	1.49	2.04	2.32	WT	E-
960.0	105.67	105.67	86.65	782.77	677.1	805.64	727.78	959.6	864.75	664.97	427.03	349.27	294.54	265.21	593.6	652.1	665.54	670.35	425.25	335.5	282.15	247.61	127.58	129.13	128.43	103.12	94.65	90.04	85.73	82.84	101.05	102.7	103.05	561.85	332.38	259.23	208.82	182.38	492.55	549.4	562.49	-5.37	1.78	13.77	12.39	17.61	466.03	522.96	537.11	0.87	0.85	0.78	0.74	0.7	0.68	0.83	0.84	0.84	-0.02	-0.01	0.02	0.03	0.04	0.78	0.8	0.81	0.19	0.86	1.3	1.78	2.16	0.41	0.25	0.23	0.17	0.51	0.62	0.7	0.74	0.28	0.2	0.18	-0.02	-0.02	0.03	0.03	0.02	0.95	0.96	0.96	-0.31	-0.24	-0.07	-0.12	-0.41	1.12	1.18	1.17	0.23	0.95	1.53	2.06	3.32	WT	E-
1558.0	75.41	75.41	59.84	593.04	517.63	625.15	565.12	757.43	675.48	519.68	334.81	269.01	225.35	206.03	488.13	517.91	522.27	515.6	340.05	265.86	217.98	195.86	96.95	97.98	93.94	74.01	68.37	64.99	61.88	60.21	73.31	74.0	74.07	445.67	266.44	204.03	163.46	145.82	414.82	443.92	448.21	4.07	-5.24	3.16	7.36	10.17	391.18	419.93	428.34	0.87	0.86	0.79	0.76	0.72	0.7	0.85	0.86	0.86	0.0	-0.03	-0.01	0.0	0.02	0.8	0.81	0.82	0.16	0.8	1.26	1.75	2.01	0.24	0.17	0.16	0.14	0.49	0.61	0.69	0.73	0.2	0.15	0.14	-0.0	-0.04	-0.02	-0.08	0.02	0.95	0.95	0.96	-0.15	-0.44	-0.31	-1.49	-0.31	1.23	1.25	1.21	0.24	0.96	1.48	2.14	3.03	WT	E-
837.0	48.73	48.73	37.0	418.25	369.52	446.91	399.34	568.68	491.78	372.73	247.57	203.78	170.12	154.9	336.04	369.43	370.45	368.89	254.48	201.69	161.28	139.63	64.73	66.0	64.24	47.99	44.83	43.04	41.06	40.06	47.26	47.91	47.92	324.74	202.74	160.74	129.06	114.85	288.78	321.52	322.53	3.84	-6.91	2.09	8.83	15.27	271.31	303.43	306.21	0.88	0.87	0.82	0.79	0.75	0.73	0.86	0.87	0.87	-0.0	-0.05	-0.01	0.02	0.05	0.81	0.82	0.82	0.14	0.73	1.09	1.57	1.85	0.28	0.16	0.16	0.11	0.44	0.56	0.65	0.69	0.22	0.12	0.12	-0.01	-0.07	-0.02	0.0	0.05	0.94	0.95	0.95	-0.25	-0.82	-0.54	-0.47	-0.38	1.29	1.3	1.3	0.24	0.87	1.49	2.08	2.88	WT	E-
537.0	102.72	102.72	86.4	705.75	603.03	741.01	680.82	895.82	799.35	587.11	370.37	312.65	261.29	239.78	552.38	596.91	610.72	607.32	374.15	310.1	258.17	227.95	132.51	126.93	125.46	99.71	90.39	86.33	81.65	79.36	98.6	100.0	100.38	487.4	279.98	226.31	179.64	160.42	453.78	496.91	510.33	-20.21	-3.78	2.55	3.12	11.83	419.87	469.98	485.26	0.85	0.83	0.75	0.72	0.69	0.67	0.82	0.83	0.84	-0.05	-0.04	-0.01	-0.01	0.02	0.76	0.79	0.79	0.21	0.95	1.3	1.75	2.03	0.29	0.19	0.17	0.19	0.54	0.63	0.7	0.74	0.24	0.17	0.15	-0.06	-0.07	-0.03	-0.03	0.0	0.93	0.94	0.95	-0.47	-0.54	-0.38	-0.32	-0.41	1.24	1.21	1.19	0.24	1.02	1.53	2.01	2.46	WT	E-
1551.0	57.04	57.04	43.75	476.94	419.91	492.35	444.55	614.33	538.81	420.09	280.71	234.02	194.77	176.48	387.54	399.69	403.68	402.48	280.56	222.89	177.63	149.35	69.0	71.05	68.96	55.98	52.15	50.13	47.92	46.54	55.21	55.5	55.61	364.11	228.56	183.89	146.86	129.94	332.34	344.19	348.07	17.61	0.14	11.13	17.14	27.13	318.54	328.64	334.72	0.88	0.86	0.81	0.78	0.74	0.73	0.85	0.86	0.86	0.03	-0.02	0.02	0.05	0.12	0.82	0.82	0.83	0.18	0.79	1.17	1.66	1.96	0.3	0.27	0.25	0.13	0.45	0.57	0.66	0.7	0.21	0.18	0.17	0.03	-0.03	0.01	0.05	0.14	0.96	0.96	0.97	0.02	-0.48	-0.37	-0.3	-0.15	1.22	1.22	1.21	0.27	0.93	1.52	2.17	3.36	WT	E+
1323.0	71.05	71.05	55.02	588.76	517.71	604.1	538.04	752.96	663.06	490.63	335.62	282.71	241.95	217.81	437.49	460.72	465.11	498.18	331.18	274.99	232.7	209.32	88.47	87.51	88.55	69.26	64.76	62.38	59.94	58.24	68.02	68.59	68.68	421.36	270.86	220.33	182.01	159.58	369.47	392.13	396.43	-7.55	4.44	7.72	9.25	8.49	349.02	373.21	376.56	0.88	0.86	0.8	0.78	0.75	0.73	0.84	0.85	0.85	-0.03	-0.01	0.0	0.01	0.0	0.8	0.81	0.81	0.23	0.82	1.16	1.53	1.83	0.39	0.32	0.31	0.18	0.48	0.58	0.65	0.69	0.28	0.24	0.23	-0.04	-0.03	-0.01	-0.01	-0.01	0.95	0.95	0.95	-0.47	-0.46	-0.3	-0.35	-0.45	1.22	1.2	1.22	0.25	0.92	1.33	1.78	2.17	WT	E+
876.0	107.13	107.13	85.42	775.24	668.11	808.55	717.51	972.6	874.89	665.08	419.82	367.75	307.07	279.16	607.03	652.48	662.3	666.05	415.26	343.76	290.72	263.3	130.46	131.38	133.7	104.66	95.48	92.47	87.93	85.37	103.07	104.37	104.63	560.41	324.33	275.28	219.15	193.79	503.96	548.11	557.68	-0.97	4.56	23.99	16.36	15.86	476.57	521.09	528.6	0.86	0.84	0.77	0.75	0.71	0.69	0.83	0.84	0.84	-0.01	0.0	0.05	0.02	0.04	0.79	0.8	0.8	0.18	0.86	1.15	1.63	1.86	0.32	0.23	0.2	0.16	0.51	0.59	0.68	0.71	0.25	0.18	0.17	-0.01	-0.0	0.06	0.01	0.05	0.95	0.95	0.95	-0.2	-0.14	0.02	-0.32	-0.12	1.18	1.2	1.21	0.25	1.02	1.49	2.02	2.83	WT	E+
2080.0	69.64	69.64	54.78	581.94	512.3	606.81	546.39	753.91	663.06	480.44	321.02	269.92	225.57	203.39	426.31	450.45	450.82	492.91	315.65	257.63	219.17	196.45	83.25	85.45	82.25	67.82	63.1	60.65	57.85	56.13	66.42	67.01	66.97	412.62	257.92	209.27	167.72	147.26	359.89	383.45	383.85	-12.47	5.37	12.29	6.4	6.94	343.06	365.0	368.57	0.88	0.86	0.8	0.77	0.74	0.71	0.84	0.84	0.84	-0.04	-0.0	0.02	-0.01	-0.01	0.8	0.81	0.82	0.24	0.86	1.24	1.74	2.09	0.46	0.39	0.4	0.19	0.49	0.59	0.68	0.72	0.3	0.26	0.26	-0.04	-0.01	0.01	-0.04	-0.05	0.96	0.96	0.97	-0.5	-0.31	-0.25	-0.6	-0.63	1.17	1.2	1.16	0.26	0.99	1.5	2.07	2.51	WT	E+
1216.0	32.94	32.94	22.47	303.69	270.74	332.09	288.62	442.85	375.27	267.0	191.88	159.47	126.08	113.66	240.91	249.56	251.35	259.11	185.73	143.63	106.68	87.59	38.6	41.85	39.8	32.33	30.64	29.46	27.91	27.16	31.79	31.95	32.01	234.67	161.24	130.01	98.18	86.49	209.12	217.61	219.34	7.89	6.14	15.83	19.4	26.06	202.31	207.72	211.54	0.89	0.87	0.83	0.8	0.76	0.75	0.86	0.87	0.87	0.0	-0.01	0.06	0.1	0.17	0.83	0.83	0.84	0.19	0.7	1.05	1.65	1.94	0.36	0.3	0.28	0.12	0.4	0.52	0.64	0.68	0.22	0.19	0.18	-0.0	-0.04	0.05	0.11	0.18	0.98	0.96	0.97	-0.43	-0.89	-0.38	-0.28	-0.48	1.19	1.27	1.22	0.36	0.97	1.64	3.45	4.45	WT	E+
1118.0	51.6	51.6	38.44	427.24	375.64	456.64	405.45	589.95	508.96	380.55	248.59	203.92	170.2	153.92	351.24	360.18	363.35	373.09	251.37	206.15	168.56	144.85	63.87	63.77	64.12	50.82	47.13	45.04	42.96	41.73	50.16	50.37	50.41	329.73	201.45	158.87	127.24	112.19	301.07	309.81	312.94	7.46	-2.79	-2.23	1.64	9.07	287.37	296.41	299.22	0.88	0.87	0.81	0.77	0.74	0.72	0.86	0.86	0.86	-0.0	-0.04	-0.05	-0.04	0.01	0.82	0.82	0.82	0.15	0.78	1.19	1.68	1.97	0.26	0.22	0.22	0.11	0.46	0.57	0.66	0.7	0.19	0.17	0.16	-0.0	-0.06	-0.07	-0.08	-0.01	0.96	0.96	0.96	-0.41	-0.81	-0.84	-0.91	-0.73	1.22	1.24	1.25	0.27	0.92	1.44	2.06	2.88	WT	E+
773.0	36.59	36.59	25.74	338.69	302.1	357.25	313.73	477.99	403.07	293.91	214.0	173.96	150.47	134.06	268.26	275.42	278.63	293.11	220.18	173.39	143.96	120.42	45.99	46.22	47.31	35.91	34.17	32.79	31.69	30.7	35.46	35.56	35.66	258.0	179.83	141.17	118.78	103.36	232.8	239.86	242.97	0.8	-6.17	0.57	6.51	13.64	222.27	229.21	231.32	0.89	0.88	0.84	0.8	0.78	0.76	0.86	0.87	0.87	-0.02	-0.07	-0.07	-0.02	0.05	0.82	0.83	0.83	0.19	0.66	1.08	1.43	1.75	0.32	0.3	0.27	0.13	0.4	0.53	0.61	0.66	0.22	0.2	0.19	-0.03	-0.09	-0.11	-0.07	0.04	0.96	0.96	0.95	-0.64	-1.13	-1.54	-1.12	-0.68	1.25	1.26	1.28	0.27	0.73	1.31	2.13	2.96	WT	E+
562.0	37.54	37.54	26.62	340.73	303.18	361.19	316.63	478.41	407.91	300.2	222.1	185.42	162.67	148.29	280.59	292.79	293.37	300.22	224.43	180.17	152.91	136.77	48.36	46.9	47.71	36.88	35.2	33.98	33.03	32.31	36.54	36.72	36.73	263.32	186.9	151.44	129.64	115.98	244.06	256.07	256.64	-0.02	-2.33	5.24	9.76	11.52	232.23	245.88	245.66	0.89	0.87	0.84	0.81	0.79	0.77	0.87	0.87	0.87	-0.02	-0.04	-0.01	0.03	0.03	0.83	0.84	0.83	0.17	0.61	0.93	1.22	1.47	0.26	0.21	0.21	0.12	0.38	0.5	0.57	0.62	0.19	0.14	0.14	-0.03	-0.06	-0.03	0.01	0.03	0.96	0.96	0.96	-0.61	-0.8	-0.68	-0.54	-0.6	1.3	1.26	1.27	0.25	0.7	1.2	2.58	2.81	WT	E+
