Size [pixels]	Fo	Fo_gauss	Fo_median	Fm	Fv	Fp	Fp-median	Fp-gauss	Fp-average	Fm_L1	Fm_L2	Fm_L3	Fm_L4	Fm_Lss	Fm_D1	Fm_D2	Fm_D3	Ft_L1	Ft_L2	Ft_L3	Ft_L4	Ft_Lss	Ft_D1	Ft_D2	Ft_D3	Fo_L1	Fo_L2	Fo_L3	Fo_L4	Fo_Lss	Fo_D1	Fo_D2	Fo_D3	Fv_L1	Fv_L2	Fv_L3	Fv_L4	Fv_Lss	Fv_D1	Fv_D2	Fv_D3	Fq_L1	Fq_L2	Fq_L3	Fq_L4	Fq_Lss	Fq_D1	Fq_D2	Fq_D3	QY_max	Fv/Fm_L1	Fv/Fm_L2	Fv/Fm_L3	Fv/Fm_L4	Fv/Fm_Lss	Fv/Fm_D1	Fv/Fm_D2	Fv/Fm_D3	QY_L1	QY_L2	QY_L3	QY_L4	QY_Lss	QY_D1	QY_D2	QY_D3	NPQ_L1	NPQ_L2	NPQ_L3	NPQ_L4	NPQ_Lss	NPQ_D1	NPQ_D2	NPQ_D3	qN_L1	qN_L2	qN_L3	qN_L4	qN_Lss	qN_D1	qN_D2	qN_D3	qP_L1	qP_L2	qP_L3	qP_L4	qP_Lss	qP_D1	qP_D2	qP_D3	qL_L1	qL_L2	qL_L3	qL_L4	qL_Lss	qL_D1	qL_D2	qL_D3	Rfd_L1	Rfd_L2	Rfd_L3	Rfd_L4	Rfd_Lss	plant	inoculation
640.0	82.75	82.75	69.62	639.08	556.34	675.95	621.58	815.74	726.91	558.08	373.59	305.98	250.28	224.56	525.54	556.3	558.05	565.43	364.7	299.41	243.22	216.53	104.7	102.53	101.38	81.18	75.49	72.13	68.34	66.15	80.39	81.12	81.17	476.9	298.1	233.85	181.93	158.42	445.15	475.19	476.88	-7.35	8.89	6.57	7.06	8.03	420.84	453.77	456.67	0.87	0.85	0.8	0.76	0.72	0.7	0.85	0.85	0.85	-0.02	0.01	0.0	0.0	0.01	0.8	0.82	0.82	0.15	0.73	1.13	1.62	1.93	0.23	0.16	0.16	0.14	0.46	0.58	0.68	0.72	0.2	0.14	0.14	-0.03	0.01	-0.0	-0.01	-0.0	0.95	0.96	0.96	-0.3	-0.08	-0.19	-0.32	-0.27	1.24	1.21	1.2	0.21	0.9	1.33	1.92	2.29	WT	E-
1429.0	83.25	83.25	68.69	666.28	583.03	694.42	635.98	846.37	748.98	581.77	386.6	319.25	264.26	236.36	529.46	562.84	566.06	578.59	383.49	302.35	253.16	226.01	108.83	103.92	102.23	81.72	76.02	72.85	69.28	67.08	80.47	81.23	81.28	500.05	310.58	246.4	194.98	169.28	448.99	481.61	484.78	3.18	3.11	16.9	11.1	10.35	420.63	458.92	463.83	0.87	0.86	0.8	0.77	0.73	0.71	0.85	0.85	0.85	-0.01	-0.0	0.03	0.02	0.01	0.79	0.81	0.82	0.16	0.75	1.13	1.6	1.92	0.29	0.21	0.21	0.14	0.47	0.58	0.67	0.71	0.23	0.17	0.16	-0.01	-0.01	0.04	0.01	-0.0	0.94	0.95	0.96	-0.17	-0.22	-0.05	-0.19	-0.31	1.27	1.22	1.21	0.22	0.87	1.4	1.89	2.28	WT	E-
994.0	103.78	103.78	86.22	775.31	671.53	805.74	739.7	958.23	861.44	697.65	475.11	382.69	327.75	289.24	633.05	672.17	681.21	685.83	470.69	369.03	308.95	278.4	128.67	128.4	127.59	102.21	95.36	90.82	87.16	84.09	100.65	101.64	101.85	595.44	379.75	291.87	240.59	205.15	532.4	570.53	579.37	11.82	4.43	13.66	18.8	10.84	504.37	543.77	553.62	0.87	0.85	0.8	0.76	0.73	0.71	0.84	0.85	0.85	0.01	0.0	0.02	0.04	0.01	0.8	0.81	0.81	0.12	0.64	1.05	1.41	1.73	0.24	0.17	0.15	0.11	0.43	0.57	0.64	0.7	0.21	0.15	0.14	0.01	-0.0	0.02	0.04	0.01	0.95	0.95	0.95	-0.01	-0.12	-0.1	-0.06	-0.22	1.22	1.21	1.21	0.2	0.75	1.24	1.73	2.05	WT	E-
1568.0	111.74	111.74	96.06	858.56	746.82	883.33	827.48	1026.62	935.73	782.74	565.11	438.53	361.23	324.72	717.82	758.47	764.88	772.04	555.97	422.79	349.71	304.31	140.34	141.56	140.19	110.32	104.48	99.02	94.32	91.53	108.9	109.82	109.97	672.42	460.63	339.52	266.91	233.19	608.92	648.65	654.92	10.7	9.14	15.74	11.53	20.41	577.48	616.91	624.69	0.87	0.86	0.82	0.77	0.74	0.72	0.85	0.86	0.86	0.01	0.01	0.03	0.02	0.05	0.8	0.81	0.82	0.1	0.53	0.98	1.42	1.7	0.21	0.14	0.13	0.1	0.39	0.55	0.65	0.69	0.19	0.13	0.12	0.01	0.01	0.03	0.02	0.06	0.95	0.95	0.95	0.01	-0.02	0.04	-0.05	0.05	1.23	1.23	1.22	0.16	0.62	1.13	1.61	2.03	WT	E-
1111.0	57.55	57.55	45.59	486.36	428.81	517.46	470.52	644.93	564.18	447.82	322.02	252.58	208.52	188.05	370.95	412.21	418.21	437.2	323.36	252.45	198.95	174.93	69.11	75.46	70.75	56.95	54.06	51.51	49.22	47.8	55.32	56.28	56.39	390.87	267.96	201.06	159.31	140.25	315.63	355.93	361.82	10.63	-1.34	0.13	9.57	13.12	301.84	336.75	347.46	0.88	0.87	0.83	0.79	0.76	0.74	0.85	0.86	0.86	0.02	-0.03	-0.03	0.01	0.04	0.81	0.81	0.83	0.1	0.55	1.0	1.44	1.73	0.34	0.2	0.18	0.08	0.38	0.54	0.63	0.68	0.26	0.16	0.15	0.02	-0.04	-0.05	0.0	0.03	0.96	0.95	0.96	-0.04	-0.46	-0.59	-0.47	-0.36	1.19	1.28	1.22	0.22	0.66	1.15	1.86	2.39	WT	E-
1441.0	67.97	67.97	54.89	565.18	497.21	614.56	562.79	751.51	663.17	524.42	392.03	323.03	267.44	240.34	469.9	501.14	509.38	523.91	384.39	312.39	258.21	234.55	87.72	87.87	89.01	67.32	64.35	62.07	59.53	57.98	66.3	66.9	67.06	457.11	327.68	260.97	207.9	182.36	403.6	434.24	442.32	0.51	7.64	10.64	9.22	5.79	382.17	413.27	420.37	0.88	0.87	0.83	0.81	0.77	0.75	0.86	0.87	0.87	-0.01	0.01	0.02	0.01	-0.0	0.81	0.82	0.82	0.09	0.46	0.78	1.16	1.41	0.22	0.14	0.12	0.07	0.34	0.47	0.58	0.64	0.18	0.12	0.1	-0.01	0.0	0.02	0.01	-0.01	0.95	0.95	0.95	-0.25	-0.14	-0.14	-0.23	-0.36	1.26	1.26	1.27	0.19	0.64	1.03	1.49	1.76	WT	E-
945.0	57.09	57.09	45.18	501.65	444.56	538.4	488.34	675.01	587.58	463.18	343.33	280.74	239.08	211.27	418.18	439.35	439.44	454.34	340.0	274.5	230.86	201.03	79.32	75.73	75.96	56.56	54.08	52.11	50.33	48.77	55.75	56.16	56.13	406.62	289.25	228.64	188.74	162.49	362.43	383.19	383.31	8.84	3.33	6.25	8.22	10.24	338.86	363.62	363.48	0.89	0.88	0.84	0.81	0.79	0.76	0.87	0.87	0.87	0.01	-0.01	-0.02	-0.01	0.01	0.81	0.83	0.82	0.1	0.5	0.85	1.17	1.47	0.22	0.16	0.16	0.07	0.34	0.48	0.57	0.63	0.17	0.12	0.12	0.01	-0.02	-0.03	-0.02	-0.0	0.94	0.95	0.95	-0.14	-0.5	-0.59	-0.5	-0.48	1.36	1.29	1.31	0.22	0.65	1.05	1.48	1.94	WT	E-
420.0	43.9	43.9	33.24	401.06	357.16	429.6	385.18	551.19	475.09	365.46	255.43	209.3	181.77	164.75	308.98	348.3	357.24	349.4	255.86	213.06	180.53	159.65	58.75	56.37	56.87	43.38	40.98	39.44	38.26	37.32	42.33	43.11	43.26	322.08	214.45	169.85	143.51	127.43	266.65	305.2	313.98	16.06	-0.43	-3.77	1.24	5.1	250.22	291.94	300.37	0.89	0.88	0.84	0.81	0.78	0.76	0.86	0.87	0.88	0.03	-0.03	-0.05	-0.04	-0.03	0.81	0.84	0.84	0.11	0.62	0.98	1.3	1.56	0.33	0.17	0.14	0.09	0.39	0.52	0.6	0.65	0.24	0.13	0.11	0.03	-0.04	-0.08	-0.07	-0.06	0.94	0.96	0.96	0.06	-0.58	-0.93	-0.84	-0.76	1.33	1.29	1.31	0.26	0.75	1.15	1.58	1.94	WT	E-
242.0	46.84	46.84	34.97	409.14	362.3	444.06	397.85	572.05	491.76	377.29	279.66	211.78	173.3	154.58	352.85	372.64	371.22	362.35	267.19	212.2	177.66	155.26	61.93	56.26	57.82	46.44	44.28	41.88	39.98	38.63	45.97	46.32	46.3	330.85	235.38	169.9	133.32	115.95	306.88	326.32	324.92	14.93	12.48	-0.42	-4.36	-0.69	290.92	316.38	313.4	0.88	0.88	0.84	0.8	0.76	0.74	0.87	0.87	0.87	0.02	0.02	-0.03	-0.07	-0.06	0.82	0.85	0.84	0.11	0.5	0.98	1.46	1.78	0.18	0.12	0.12	0.07	0.34	0.53	0.63	0.68	0.14	0.08	0.09	0.02	0.02	-0.05	-0.1	-0.11	0.95	0.97	0.97	-0.12	-0.17	-0.77	-0.96	-0.95	1.32	1.2	1.22	0.26	0.76	1.23	1.7	2.15	WT	E-
522.0	34.57	34.57	24.4	316.84	282.27	345.34	305.04	459.58	386.23	288.89	210.5	175.27	153.37	137.5	254.12	278.94	285.51	279.8	216.87	172.29	142.52	119.63	47.04	42.14	43.94	34.2	32.55	31.43	30.52	29.68	33.57	34.0	34.14	254.69	177.95	143.83	122.85	107.81	220.55	244.94	251.37	9.09	-6.37	2.98	10.85	17.86	207.08	236.81	241.57	0.89	0.88	0.84	0.82	0.79	0.77	0.87	0.88	0.88	0.01	-0.07	-0.03	0.02	0.08	0.81	0.85	0.84	0.12	0.56	0.88	1.18	1.44	0.28	0.16	0.13	0.08	0.36	0.49	0.56	0.62	0.21	0.12	0.09	0.01	-0.09	-0.04	0.01	0.09	0.94	0.97	0.96	-0.19	-1.24	-0.93	-0.57	-0.3	1.34	1.23	1.28	0.27	0.69	1.2	1.73	2.43	WT	E-
403.0	52.99	52.99	40.06	435.49	382.5	467.2	417.5	605.74	520.65	396.06	263.64	220.72	189.11	169.98	358.2	393.74	406.01	383.85	259.14	221.71	179.67	165.23	66.82	67.53	69.69	52.33	48.68	46.85	45.06	43.7	51.43	52.2	52.47	343.73	214.96	173.87	144.05	126.28	306.77	341.54	353.54	12.21	4.5	-0.99	9.45	4.75	291.38	326.22	336.32	0.88	0.87	0.81	0.78	0.75	0.73	0.85	0.87	0.87	0.02	-0.01	-0.04	0.01	-0.03	0.81	0.83	0.83	0.12	0.71	1.05	1.41	1.72	0.25	0.13	0.1	0.09	0.43	0.55	0.62	0.67	0.19	0.09	0.06	0.02	-0.02	-0.07	0.0	-0.07	0.95	0.95	0.95	-0.14	-0.44	-0.79	-0.41	-0.94	1.27	1.28	1.3	0.26	0.89	1.25	1.83	2.29	WT	E-
687.0	71.06	71.06	58.37	588.0	516.94	616.67	567.98	753.77	666.51	533.16	405.7	323.61	268.72	242.37	477.79	504.26	515.37	518.42	398.38	306.54	252.61	226.24	93.35	98.82	93.98	70.15	67.22	64.35	61.65	60.1	69.03	69.58	69.8	463.01	338.48	259.26	207.06	182.27	408.76	434.69	445.56	14.74	7.32	17.06	16.11	16.14	384.44	405.44	421.39	0.88	0.87	0.83	0.8	0.77	0.75	0.86	0.86	0.86	0.02	0.01	0.03	0.04	0.04	0.8	0.8	0.82	0.11	0.46	0.84	1.22	1.47	0.24	0.18	0.15	0.09	0.33	0.49	0.6	0.64	0.2	0.15	0.13	0.02	0.0	0.04	0.04	0.04	0.94	0.93	0.95	0.04	-0.15	-0.04	-0.09	-0.14	1.28	1.34	1.29	0.21	0.58	1.06	1.54	1.85	WT	E-
509.0	49.45	49.45	38.03	440.98	391.52	470.69	428.81	583.78	511.08	410.98	306.45	254.85	214.53	190.45	358.58	397.65	403.0	398.05	308.82	248.31	191.89	161.79	65.61	67.72	66.25	49.02	46.96	45.41	43.81	42.65	48.1	48.82	48.91	361.96	259.49	209.44	170.73	147.8	310.48	348.84	354.09	12.92	-2.38	6.54	22.64	28.66	292.96	329.93	336.75	0.89	0.88	0.85	0.82	0.79	0.77	0.86	0.88	0.88	0.02	-0.02	0.01	0.09	0.13	0.82	0.83	0.83	0.08	0.46	0.76	1.1	1.37	0.24	0.12	0.1	0.07	0.33	0.47	0.57	0.63	0.2	0.1	0.09	0.03	-0.03	0.01	0.1	0.16	0.95	0.95	0.95	0.09	-0.42	-0.23	0.17	0.32	1.3	1.34	1.32	0.2	0.57	0.97	1.62	2.13	WT	E-
690.0	116.79	116.79	100.48	853.11	736.32	885.85	822.8	1046.31	946.02	773.62	496.55	409.59	346.52	316.22	663.49	713.48	724.5	758.43	509.39	390.31	328.57	286.44	128.73	134.4	131.45	115.16	106.07	101.33	96.81	94.1	112.19	113.62	113.88	658.46	390.48	308.26	249.7	222.12	551.3	599.85	610.62	15.2	-12.84	19.28	17.95	29.78	534.76	579.08	593.05	0.86	0.85	0.79	0.75	0.72	0.7	0.83	0.84	0.84	0.02	-0.04	0.03	0.03	0.08	0.81	0.81	0.82	0.11	0.75	1.14	1.55	1.85	0.35	0.24	0.23	0.1	0.47	0.59	0.67	0.71	0.26	0.19	0.18	0.02	-0.06	0.04	0.04	0.11	0.98	0.97	0.98	0.03	-0.44	-0.03	-0.05	0.12	1.09	1.12	1.1	0.19	0.78	1.37	1.84	2.47	WT	E-
7007.0	73.22	73.22	59.75	604.61	531.39	642.83	589.02	785.91	694.26	521.77	371.5	319.4	264.54	232.14	477.39	489.78	491.67	537.46	365.71	307.11	261.79	229.37	97.07	95.74	92.8	71.78	67.78	65.71	62.82	60.66	70.81	71.09	71.13	449.99	303.72	253.7	201.72	171.48	406.58	418.69	420.54	-15.69	5.79	12.29	2.75	2.78	380.31	394.04	398.87	0.88	0.86	0.82	0.79	0.76	0.73	0.85	0.85	0.85	-0.04	0.0	0.02	-0.02	-0.02	0.8	0.8	0.81	0.17	0.65	0.93	1.34	1.69	0.29	0.25	0.25	0.14	0.42	0.52	0.62	0.68	0.23	0.21	0.2	-0.05	-0.0	0.02	-0.03	-0.04	0.94	0.94	0.95	-0.57	-0.23	-0.11	-0.41	-0.48	1.29	1.28	1.25	0.21	0.8	1.18	1.57	1.98	WT	E+
1790.0	74.63	74.63	59.99	621.37	546.73	651.43	593.03	799.38	706.33	524.53	369.47	323.12	280.2	258.69	443.26	495.76	506.57	543.64	364.57	310.38	274.97	253.66	94.23	96.51	96.5	72.93	68.65	66.76	64.56	63.32	71.01	72.32	72.53	451.61	300.82	256.36	215.64	195.37	372.25	423.44	434.04	-19.1	4.9	12.74	5.23	5.03	349.02	399.25	410.08	0.88	0.86	0.81	0.79	0.77	0.75	0.84	0.85	0.86	-0.05	-0.0	0.02	-0.01	-0.01	0.79	0.8	0.81	0.2	0.71	0.97	1.27	1.47	0.42	0.27	0.24	0.17	0.45	0.53	0.61	0.65	0.32	0.22	0.2	-0.06	-0.01	0.02	-0.02	-0.03	0.94	0.94	0.94	-0.59	-0.24	-0.12	-0.32	-0.43	1.24	1.27	1.27	0.22	0.85	1.18	1.47	1.69	WT	E+
3828.0	60.56	60.56	47.95	518.55	457.99	546.98	500.41	670.26	590.82	477.88	365.84	286.64	236.95	217.64	382.63	444.01	453.11	465.24	373.51	286.83	231.9	208.69	76.57	81.97	80.2	59.94	57.56	55.0	52.68	51.61	57.99	59.33	59.5	417.94	308.29	231.64	184.27	166.03	324.64	384.69	393.62	12.64	-7.66	-0.19	5.05	8.95	306.07	362.05	372.91	0.88	0.87	0.84	0.81	0.77	0.76	0.85	0.87	0.87	0.02	-0.04	-0.02	-0.0	0.02	0.8	0.81	0.82	0.1	0.44	0.84	1.24	1.44	0.37	0.18	0.16	0.08	0.32	0.49	0.6	0.64	0.29	0.15	0.14	0.02	-0.05	-0.03	-0.01	0.02	0.94	0.94	0.95	-0.01	-0.54	-0.4	-0.35	-0.24	1.25	1.33	1.3	0.2	0.5	0.98	1.5	1.83	WT	E+
1555.0	89.9	89.9	75.64	698.08	608.18	726.32	673.74	868.93	776.99	594.75	406.68	318.54	261.0	231.76	551.14	578.47	575.2	606.25	403.31	312.05	258.85	232.24	115.34	111.31	111.98	87.86	81.99	77.46	73.4	70.71	86.8	87.5	87.43	506.89	324.69	241.07	187.6	161.05	464.34	490.97	487.77	-11.5	3.38	6.48	2.15	-0.49	435.8	467.16	463.22	0.87	0.85	0.8	0.75	0.71	0.69	0.84	0.85	0.85	-0.03	-0.0	0.0	-0.01	-0.03	0.79	0.81	0.8	0.18	0.74	1.23	1.73	2.09	0.28	0.22	0.22	0.16	0.47	0.61	0.7	0.74	0.23	0.19	0.19	-0.03	-0.01	-0.01	-0.03	-0.06	0.94	0.95	0.95	-0.34	-0.19	-0.21	-0.36	-0.45	1.25	1.21	1.22	0.21	0.84	1.41	1.93	2.28	WT	E+
763.0	77.77	77.77	62.6	565.04	487.27	593.14	537.33	731.63	646.31	511.27	352.23	257.63	211.22	192.39	449.13	488.55	496.57	509.06	358.72	259.18	207.63	181.83	99.54	98.68	98.64	76.63	71.53	66.26	62.4	60.47	74.92	76.0	76.21	434.64	280.71	191.37	148.81	131.92	374.21	412.55	420.35	2.2	-6.48	-1.55	3.59	10.56	349.59	389.86	397.93	0.86	0.85	0.8	0.74	0.7	0.68	0.83	0.84	0.85	-0.0	-0.04	-0.03	-0.0	0.02	0.78	0.8	0.8	0.12	0.63	1.25	1.78	2.08	0.28	0.18	0.16	0.1	0.42	0.61	0.7	0.73	0.23	0.14	0.13	-0.01	-0.05	-0.05	-0.02	0.01	0.94	0.95	0.95	-0.19	-0.49	-0.44	-0.42	-0.33	1.25	1.25	1.24	0.19	0.7	1.4	2.16	2.69	WT	E+
566.0	92.13	92.13	72.51	643.52	551.39	658.87	587.13	814.96	724.13	560.66	375.91	308.91	270.99	254.23	479.06	522.61	535.79	562.37	377.53	302.5	263.7	241.36	109.6	110.49	107.53	90.1	83.23	79.19	76.24	74.54	87.3	88.66	89.16	470.56	292.68	229.71	194.75	179.69	391.76	433.95	446.63	-1.7	-1.62	6.41	7.29	12.87	369.46	412.12	428.26	0.86	0.84	0.78	0.74	0.71	0.7	0.81	0.82	0.83	-0.01	-0.02	-0.01	0.01	0.02	0.77	0.79	0.8	0.17	0.75	1.15	1.47	1.7	0.41	0.31	0.26	0.15	0.47	0.59	0.66	0.68	0.29	0.21	0.19	-0.02	-0.03	-0.02	0.0	0.01	0.95	0.96	0.97	-0.22	-0.31	-0.29	-0.21	-0.2	1.17	1.17	1.14	0.2	0.8	1.27	1.67	2.03	WT	E+
455.0	78.59	78.59	60.29	535.21	456.63	552.73	487.8	701.01	615.33	468.7	317.39	257.93	226.29	216.94	395.7	436.0	439.09	473.15	318.81	248.04	222.85	206.5	85.0	85.77	84.32	76.9	71.08	67.4	64.81	63.98	74.4	75.68	75.81	391.79	246.31	190.54	161.48	152.96	321.3	360.32	363.28	-4.45	-1.42	9.89	3.44	10.44	310.7	350.23	354.76	0.85	0.83	0.77	0.74	0.71	0.7	0.81	0.82	0.82	-0.02	-0.01	0.02	-0.01	0.01	0.78	0.8	0.81	0.17	0.72	1.13	1.48	1.61	0.42	0.31	0.28	0.14	0.46	0.59	0.65	0.67	0.29	0.21	0.21	-0.03	-0.02	0.02	-0.02	-0.0	0.97	0.98	0.99	-0.33	-0.34	-0.23	-0.43	-0.45	1.08	1.09	1.07	0.22	0.83	1.4	1.7	1.98	WT	E+
732.0	58.48	58.48	45.52	458.93	400.45	471.02	434.53	612.56	530.98	412.79	292.45	222.2	182.11	163.25	351.19	361.42	367.35	407.05	297.14	226.73	176.5	154.02	68.34	64.06	63.56	57.5	54.13	50.89	48.21	46.26	55.23	55.16	55.28	355.29	238.32	171.32	133.89	116.99	295.95	306.26	312.07	5.74	-4.69	-4.52	5.6	9.23	282.85	297.36	303.79	0.87	0.86	0.81	0.76	0.72	0.7	0.82	0.82	0.82	-0.0	-0.04	-0.05	-0.02	0.02	0.8	0.81	0.81	0.15	0.65	1.23	1.81	2.24	0.7	1.44	1.26	0.11	0.41	0.58	0.67	0.71	0.26	0.24	0.22	-0.01	-0.06	-0.1	-0.07	-0.01	1.0	1.05	0.79	-0.21	-0.65	-0.87	-1.21	-0.66	1.16	1.01	-0.09	0.21	0.68	1.31	2.14	3.12	WT	E+
230.0	54.06	54.06	39.08	442.51	388.45	467.31	405.89	611.44	525.84	386.77	271.44	225.54	202.08	190.95	332.04	366.78	372.71	389.18	280.78	206.46	195.37	180.85	60.07	74.69	74.06	53.04	49.74	47.81	46.29	45.57	51.38	52.13	52.28	333.73	221.7	177.73	155.79	145.39	280.66	314.66	320.43	-2.41	-9.34	19.08	6.71	10.11	271.97	292.1	298.65	0.88	0.86	0.82	0.78	0.76	0.75	0.84	0.85	0.85	-0.04	-0.06	0.05	-0.02	-0.01	0.81	0.8	0.8	0.18	0.67	1.05	1.35	1.51	0.4	0.28	0.27	0.13	0.42	0.54	0.6	0.63	0.26	0.17	0.16	-0.05	-0.09	0.05	-0.05	-0.04	0.97	0.94	0.94	-0.96	-0.9	-0.25	-0.73	-0.64	1.18	1.34	1.37	0.25	0.77	1.74	1.69	1.92	WT	E+
8394.0	71.02	71.02	57.55	523.76	452.74	552.81	498.11	693.96	603.79	449.25	311.66	262.04	234.18	222.14	381.83	415.86	427.71	451.24	306.38	250.84	222.35	211.88	81.19	84.97	84.63	69.39	64.64	62.06	60.21	59.33	67.38	68.45	68.79	379.86	247.02	199.98	173.96	162.81	314.44	347.41	358.91	-1.99	5.28	11.2	11.82	10.26	300.64	330.89	343.07	0.86	0.84	0.79	0.76	0.74	0.73	0.82	0.83	0.84	-0.02	-0.01	0.01	0.01	-0.0	0.79	0.79	0.8	0.2	0.73	1.09	1.36	1.5	0.42	0.31	0.27	0.15	0.45	0.56	0.62	0.64	0.3	0.23	0.2	-0.03	-0.02	0.0	-0.02	-0.02	0.96	0.95	0.96	-0.42	-0.48	-0.42	-0.66	-0.65	1.14	1.16	1.17	0.28	0.93	1.42	1.77	1.95	AT5G45470	E+
6775.0	58.04	58.04	45.31	445.4	387.37	471.28	424.87	590.92	514.7	396.57	291.26	231.37	201.7	191.72	317.51	370.87	380.5	384.02	291.37	224.3	183.81	169.71	66.96	72.97	71.97	57.07	53.99	51.3	49.58	48.88	54.95	56.46	56.7	339.5	237.27	180.07	152.12	142.84	262.57	314.41	323.79	12.55	-0.11	7.07	17.88	22.01	250.55	297.91	308.52	0.87	0.86	0.81	0.78	0.75	0.74	0.83	0.85	0.85	0.02	-0.02	0.01	0.07	0.1	0.79	0.8	0.81	0.14	0.56	0.98	1.28	1.41	0.44	0.23	0.19	0.12	0.38	0.53	0.61	0.63	0.32	0.18	0.16	0.02	-0.03	0.0	0.09	0.12	0.96	0.95	0.95	-0.1	-0.45	-0.32	-0.08	-0.02	1.15	1.24	1.22	0.28	0.7	1.28	2.12	2.31	AT5G45470	E+
3167.0	80.28	80.28	65.29	567.69	487.41	604.98	550.55	742.41	655.66	483.12	323.88	265.36	239.25	229.04	374.64	449.19	470.83	483.18	322.63	263.49	235.52	226.13	92.61	98.64	99.0	78.28	72.17	68.63	66.66	65.72	74.51	77.26	77.92	404.84	251.71	196.73	172.59	163.32	300.13	371.93	392.91	-0.06	1.25	1.87	3.73	2.91	282.03	350.55	371.83	0.86	0.84	0.78	0.74	0.72	0.71	0.8	0.83	0.83	-0.01	-0.01	-0.02	-0.01	-0.02	0.75	0.78	0.79	0.19	0.79	1.2	1.46	1.57	0.55	0.28	0.22	0.16	0.48	0.6	0.65	0.67	0.38	0.23	0.19	-0.01	-0.02	-0.04	-0.04	-0.05	0.94	0.94	0.95	-0.22	-0.3	-0.43	-0.45	-0.58	1.15	1.2	1.21	0.29	0.95	1.41	1.75	1.87	AT5G45470	E+
5445.0	71.13	71.13	57.41	541.71	470.57	583.0	529.86	719.65	633.15	477.72	329.14	265.85	232.76	221.72	399.21	446.39	458.82	476.74	327.31	262.02	229.24	217.45	84.58	89.3	89.27	69.84	65.26	62.14	60.03	59.19	67.75	69.09	69.4	407.88	263.88	203.71	172.74	162.54	331.46	377.3	389.42	0.98	1.83	3.83	3.53	4.28	314.63	357.09	369.54	0.87	0.85	0.8	0.76	0.74	0.73	0.83	0.84	0.85	-0.01	-0.01	-0.01	-0.02	-0.02	0.79	0.8	0.8	0.15	0.68	1.09	1.4	1.52	0.38	0.24	0.2	0.12	0.44	0.57	0.63	0.66	0.29	0.19	0.16	-0.01	-0.02	-0.02	-0.04	-0.04	0.95	0.93	0.95	-0.24	-0.36	-0.42	-0.53	-0.53	1.18	0.97	1.22	0.26	0.85	1.35	1.7	1.87	AT5G45470	E+
3233.0	65.43	65.43	52.38	480.0	414.57	509.36	459.82	639.19	555.68	430.34	293.31	242.52	212.26	197.84	383.45	416.78	423.26	413.26	290.17	240.51	202.42	189.68	76.96	78.85	77.05	64.38	59.86	57.28	55.24	54.1	63.09	64.02	64.2	365.96	233.45	185.25	157.02	143.74	320.36	352.76	359.06	17.08	3.14	2.02	9.84	8.16	306.49	337.93	346.2	0.86	0.85	0.79	0.76	0.73	0.72	0.83	0.84	0.85	0.03	-0.01	-0.02	0.01	0.0	0.8	0.81	0.82	0.13	0.68	1.05	1.36	1.55	0.29	0.18	0.16	0.11	0.44	0.56	0.63	0.66	0.22	0.14	0.12	0.03	-0.02	-0.04	-0.0	-0.02	0.96	0.96	0.97	0.04	-0.35	-0.52	-0.39	-0.49	1.16	1.19	1.16	0.26	0.83	1.26	1.75	1.97	AT5G45470	E+
1539.0	106.73	106.73	90.77	722.91	616.17	747.8	684.92	896.3	800.23	595.6	403.65	346.88	305.25	283.42	544.85	587.56	600.27	601.12	386.69	328.46	289.18	262.35	129.09	126.46	125.49	103.39	95.18	91.55	88.27	86.26	101.54	103.11	103.51	492.21	308.46	255.33	216.97	197.15	443.31	484.46	496.76	-5.52	16.96	18.42	16.06	21.06	415.76	461.1	474.78	0.85	0.83	0.76	0.73	0.71	0.69	0.81	0.82	0.83	-0.02	0.03	0.04	0.03	0.05	0.76	0.78	0.79	0.23	0.81	1.13	1.43	1.63	0.37	0.25	0.22	0.2	0.5	0.59	0.65	0.69	0.29	0.21	0.19	-0.03	0.04	0.04	0.03	0.06	0.94	0.95	0.96	-0.27	-0.01	-0.04	-0.12	-0.09	1.18	1.16	1.15	0.27	0.99	1.37	1.73	2.05	AT5G45470	E+
3211.0	53.03	53.03	40.64	438.71	385.68	458.73	415.91	586.92	505.96	389.65	274.9	217.2	190.06	181.13	350.09	368.64	377.25	371.49	276.38	215.01	179.37	162.86	62.43	64.98	63.84	52.17	49.17	46.73	45.18	44.58	51.34	51.76	51.93	337.48	225.74	170.47	144.88	136.55	298.75	316.87	325.31	18.16	-1.48	2.19	10.69	18.27	287.66	303.66	313.4	0.88	0.86	0.82	0.78	0.76	0.75	0.85	0.86	0.86	0.03	-0.03	-0.03	0.01	0.06	0.82	0.82	0.83	0.14	0.64	1.1	1.41	1.54	0.28	0.22	0.19	0.12	0.41	0.56	0.63	0.65	0.22	0.17	0.15	0.03	-0.04	-0.05	0.0	0.06	0.96	0.96	0.96	0.04	-0.56	-0.62	-0.46	-0.31	1.18	1.22	1.2	0.27	0.74	1.4	1.81	2.18	AT5G45470	E+
